X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
11,6,4,1,5,7,14,5,4,4,3,0,6,5,4,3,2,1,1,4,7,6,6,4,4,3,4,10,6,4,4,7,5,4,7,12,8,8,6,4,7,8,8,8,7,7,6,7,11,9,8,7,5,6,10,9,8,8,7,5,6,7,8,9,10,21,10,9,6,13,9,6,6,7,11,9,7,8,12,13,13,14,15,16,9,9,13,14,14,15,16,16,8,8,9,11,15,9,9,10,13,15,17,10,9,12,12,9,12,12,15,15,12,12,10,15,13,21,15,14,14,16,19,23,12,14,15,15,16,23,14,12,15,20,21,12,14,16,17,19,20,16,30,18,21,26,15,20,20,21,16,22,23,17,16,20,21,21,23,24,18,15,16,17,20,23,23,28,20,19,16,17,20,22,27,29,31,19,19,17,18,21,23,28,29,30,20,20,19,19,18,18,19,29,29,30,30,31,32,32,33,21,21,20,20,19,18,20,24,30,30,31,32,33,23,21,21,20,20,18,32,32,33,35,24,23,22,21,24,24,25,31,32,32,33,35,24,22,21,22,27,31,34,35,35,37,25,20,29,30,33,36,23,23,22,21,23,26,28,31,31,33,34,34,38,25,25,27,32,35,38,24,24,23,23,22,26,27,27,28,29,30,24,23,23,26,26,27,27,30,31,38,26,23,23,27,27,28,29,34
12,1,2,6,10,12,19,1,1,2,2,6,0,1,1,3,3,4,5,8,1,1,1,2,3,3,9,14,2,8,9,2,4,9,12,16,3,2,4,6,12,13,3,3,4,4,10,12,15,4,4,6,9,10,4,4,5,5,6,10,10,11,13,14,14,25,5,5,10,17,7,10,10,11,15,7,11,13,16,17,18,18,20,21,8,9,18,18,19,19,20,21,12,13,14,15,19,13,14,14,17,20,21,10,14,16,10,14,16,16,19,20,11,12,15,20,11,25,10,12,19,20,23,27,16,19,19,20,20,27,13,16,20,24,25,16,19,21,21,24,25,21,34,22,26,31,20,24,25,25,17,26,28,17,20,25,25,26,27,29,18,20,21,21,24,27,27,32,16,18,21,21,25,26,32,34,36,18,19,21,22,25,27,32,33,35,18,19,19,20,21,22,23,33,34,34,35,35,36,37,37,18,19,19,20,20,21,24,28,34,35,36,37,37,18,19,20,20,21,23,36,37,37,39,18,19,20,21,28,29,29,35,36,37,37,39,19,21,21,26,31,35,38,39,40,41,20,24,33,35,37,41,22,23,23,24,27,31,32,35,36,37,38,38,42,29,30,31,36,40,42,23,24,24,25,25,31,31,32,32,33,35,24,27,27,30,31,31,32,34,35,42,23,27,27,31,32,32,33,38
13,2,2,5,10,12,19,1,1,1,2,5,1,0,1,2,3,4,4,8,2,1,1,2,2,3,8,14,1,8,8,2,3,8,11,16,3,3,3,5,11,12,3,3,3,4,9,11,15,4,4,5,9,10,5,4,4,5,5,9,10,10,12,13,14,25,5,4,10,16,6,9,10,10,15,7,10,12,16,16,17,18,19,20,8,8,17,18,18,19,20,20,12,12,13,15,19,13,13,14,16,19,21,10,13,16,10,13,15,16,19,19,10,11,14,19,10,25,10,11,18,20,23,26,15,18,19,19,20,27,13,15,19,24,25,16,18,20,21,23,24,20,34,21,25,30,19,24,24,25,16,26,27,16,20,24,25,25,26,28,17,19,20,21,24,26,27,32,16,17,20,21,24,26,31,33,35,18,18,21,21,25,26,32,32,34,18,18,19,19,20,21,23,32,33,34,34,35,36,36,37,18,18,19,19,20,21,24,27,34,34,35,36,37,18,19,19,20,20,22,36,36,37,38,19,19,19,20,28,28,29,35,36,36,37,38,19,20,21,26,31,35,37,38,39,41,20,24,32,34,37,40,21,22,23,24,26,30,32,35,35,37,37,38,42,29,29,31,36,39,42,23,23,24,24,25,30,31,31,32,32,34,24,26,27,30,30,31,31,34,35,42,23,26,27,31,31,32,32,37
14,2,1,4,9,11,18,2,1,1,1,4,1,1,0,2,2,3,4,7,2,2,1,1,2,2,8,13,2,7,8,2,3,8,10,15,4,3,3,5,10,12,4,3,3,3,9,10,14,5,3,4,8,9,5,5,4,4,5,9,9,10,12,13,13,24,6,5,9,16,5,9,9,10,14,6,10,12,15,16,16,17,19,20,7,8,16,17,18,18,19,20,11,12,13,14,18,12,13,13,16,19,20,9,13,15,9,13,15,15,18,19,10,10,14,19,10,24,11,10,18,19,22,26,15,18,18,19,19,26,12,15,19,23,24,15,18,20,20,23,24,20,33,21,25,30,19,23,24,24,16,25,26,16,19,24,24,25,26,27,16,19,20,20,23,26,26,31,15,16,20,20,24,25,31,32,35,17,18,20,21,24,26,31,32,34,17,18,18,19,20,21,22,32,32,33,34,34,35,36,36,17,18,18,19,19,20,23,27,33,34,35,36,36,18,18,19,19,20,21,35,36,36,38,19,18,19,20,27,27,28,34,35,36,36,38,19,20,20,25,30,34,37,38,38,40,21,23,32,34,36,40,21,21,22,23,26,30,31,34,35,36,37,37,41,28,29,30,35,38,41,22,23,23,24,24,30,30,31,31,32,34,23,26,26,29,30,30,31,33,34,41,22,26,26,30,31,31,32,37
15,4,3,3,8,9,16,3,3,2,2,3,3,2,2,0,1,2,2,6,4,3,3,2,1,1,6,12,3,6,6,4,2,6,9,14,5,5,3,3,9,10,6,5,4,4,7,9,13,7,5,4,7,8,7,7,5,5,4,7,8,8,10,11,12,23,8,7,8,14,6,7,8,8,13,7,8,10,14,14,15,15,17,18,7,6,15,15,16,16,18,18,9,10,11,13,16,10,11,12,14,17,19,8,11,14,9,11,13,14,16,17,9,9,12,17,10,23,13,11,16,18,20,24,13,16,16,17,18,25,12,13,17,21,23,14,16,18,19,21,22,18,31,19,23,28,17,21,22,23,14,24,25,14,18,22,23,23,24,26,15,17,18,19,21,24,25,30,17,16,18,19,22,24,29,31,33,16,16,19,19,23,24,30,30,32,18,17,16,17,18,19,20,30,31,31,32,32,34,34,35,19,18,18,17,18,19,21,25,31,32,33,34,35,20,19,18,18,18,20,34,34,35,36,21,20,19,18,25,26,26,32,34,34,35,36,21,19,19,24,29,32,35,36,37,38,23,21,30,32,35,38,20,20,20,21,24,28,30,32,33,35,35,36,40,26,27,29,34,37,40,21,21,21,22,23,28,29,29,30,30,32,21,24,25,27,28,29,29,31,32,40,24,24,25,29,29,30,30,35
16,4,3,2,7,9,16,4,3,3,2,2,3,3,2,1,0,1,2,5,4,4,3,2,2,1,6,11,4,5,6,4,3,5,8,13,6,5,4,3,8,9,6,6,5,4,7,8,12,7,6,4,6,7,8,7,6,5,5,7,7,8,9,10,11,22,8,7,7,14,7,7,7,8,12,7,8,9,13,14,14,15,16,18,7,7,14,15,15,16,17,18,9,9,10,12,16,10,10,11,14,16,18,8,10,13,9,10,13,13,16,16,10,9,12,16,11,22,13,12,15,17,20,24,13,15,16,16,17,24,12,13,16,21,22,13,15,18,18,20,21,18,31,19,23,28,16,21,21,22,14,23,24,15,17,21,22,23,24,25,15,16,18,18,21,24,24,29,18,16,18,18,21,23,29,30,32,17,16,18,19,22,24,29,30,31,18,18,17,16,18,19,20,30,30,31,31,32,33,34,34,19,19,18,18,17,18,21,25,31,31,32,34,34,20,19,19,18,18,19,33,34,34,36,21,20,20,19,25,25,26,32,33,34,34,36,21,20,19,23,28,32,35,36,36,38,23,21,30,31,34,37,21,20,20,21,24,27,29,32,32,34,35,35,39,26,26,28,33,36,39,22,21,21,21,22,27,28,29,29,30,31,22,24,24,27,27,28,29,31,32,39,24,24,24,28,29,29,30,35
17,6,4,1,6,8,15,5,4,4,3,1,4,4,3,2,1,0,1,4,6,5,4,3,3,2,4,10,5,4,4,5,4,4,7,12,7,7,5,3,7,8,7,7,6,6,6,7,11,8,7,6,5,6,9,8,7,7,6,5,6,7,8,9,10,21,9,8,6,13,8,5,6,7,11,8,7,8,12,13,13,14,15,16,8,8,13,14,14,15,16,16,8,8,9,11,15,9,9,10,13,15,17,9,9,12,10,9,12,12,15,15,11,10,10,15,12,21,14,13,14,16,19,23,12,14,15,15,16,23,13,12,15,20,21,12,14,16,17,19,20,16,30,18,21,26,15,20,20,21,15,22,23,16,16,20,21,21,23,24,16,15,16,17,20,23,23,28,19,18,16,17,20,22,27,29,31,18,18,17,18,21,23,28,29,30,19,19,18,18,16,18,19,29,29,30,30,31,32,32,33,20,20,19,19,18,17,20,24,30,30,31,32,33,21,20,20,19,19,18,32,32,33,35,23,21,21,20,24,24,25,31,32,32,33,35,23,21,20,22,27,31,34,35,35,37,24,20,29,30,33,36,22,21,21,20,23,26,28,31,31,33,34,34,38,25,25,27,32,35,38,23,23,22,21,21,26,27,27,28,29,30,23,23,23,26,26,27,27,30,31,38,25,23,23,27,27,28,29,34
18,6,5,2,6,7,14,6,5,4,4,1,5,4,4,2,2,1,0,3,6,6,5,4,3,3,4,9,6,3,4,6,4,4,7,12,8,7,5,3,7,8,8,7,7,6,5,7,10,9,7,6,4,6,9,9,8,7,7,5,5,6,8,9,9,20,10,9,5,12,8,5,5,6,10,9,6,8,12,12,13,13,15,16,9,8,13,13,14,14,15,16,7,8,9,10,14,8,9,9,12,15,16,10,9,12,11,9,11,12,14,15,12,11,10,15,13,20,15,13,14,15,18,22,11,14,14,15,15,23,14,11,15,19,20,12,14,16,16,19,20,16,29,17,21,26,15,19,20,20,15,21,23,16,15,20,20,21,22,24,17,15,16,16,19,22,23,27,19,18,16,16,20,21,27,29,31,19,18,16,17,20,22,27,28,30,20,19,19,18,17,17,18,28,29,29,30,30,31,32,32,21,20,20,19,19,18,19,23,29,30,31,32,32,22,21,20,20,19,18,31,32,32,34,23,22,21,20,23,24,24,30,31,32,32,34,23,21,21,21,26,30,33,34,35,36,25,19,28,30,32,36,23,22,21,20,22,26,27,30,31,32,33,34,37,24,25,26,31,35,37,24,23,23,22,21,26,26,27,27,28,30,24,22,23,25,26,26,27,29,30,37,26,22,23,26,27,27,28,33
19,9,8,5,2,4,11,9,8,8,7,4,8,8,7,6,5,4,3,0,9,9,8,7,7,6,1,6,9,2,2,9,8,3,3,8,11,10,9,7,3,4,11,10,10,9,4,3,7,12,10,9,6,4,13,12,11,10,10,6,5,5,4,5,6,17,13,12,7,9,12,8,8,7,7,12,8,7,8,9,9,10,12,13,12,12,9,10,10,11,12,13,9,9,8,7,11,9,9,8,9,12,13,13,10,8,14,11,9,8,11,12,15,14,11,12,16,17,18,16,10,12,15,19,13,10,11,12,12,19,17,14,12,16,17,15,13,13,13,15,16,13,26,14,18,23,15,16,16,17,19,18,19,20,16,16,17,18,19,20,20,18,17,16,16,19,19,24,23,21,18,18,16,18,24,25,27,22,21,19,18,17,19,24,25,26,23,23,22,21,20,19,18,25,25,26,26,27,28,29,29,24,24,23,23,22,21,18,20,26,26,27,29,29,25,24,24,23,23,21,28,29,29,31,26,25,25,24,20,20,21,27,28,29,29,31,26,25,24,19,23,27,30,31,31,33,28,23,25,26,29,32,26,25,25,24,21,23,24,27,27,29,30,30,34,21,21,23,28,31,34,27,26,26,25,25,23,23,24,24,25,26,27,24,24,22,23,23,24,26,27,34,29,25,25,23,24,24,25,30
20,2,3,7,12,13,20,2,2,3,3,7,1,2,2,4,4,6,6,9,0,1,1,2,3,3,9,14,2,8,9,2,4,9,12,16,2,2,4,6,12,13,3,3,4,4,10,12,15,3,4,6,9,10,3,4,5,5,6,10,10,11,13,14,14,25,4,5,10,17,7,10,10,11,15,7,11,13,16,17,18,18,20,21,8,9,18,18,19,19,20,21,12,13,14,15,19,13,14,14,17,20,21,10,14,16,10,14,16,16,19,20,11,12,15,20,11,25,10,12,19,20,23,27,16,19,19,20,20,27,13,16,20,24,25,16,19,21,21,24,25,21,34,22,26,31,20,24,25,25,17,26,27,17,20,25,25,26,27,29,18,20,21,21,24,27,27,32,16,18,21,21,25,26,32,34,36,18,19,21,22,25,27,32,33,35,18,19,19,20,21,22,23,33,34,34,35,35,36,37,37,18,19,19,20,20,21,24,28,34,35,36,37,37,18,19,20,20,21,23,36,37,37,39,18,19,20,21,28,29,29,35,36,37,37,39,19,21,21,26,31,35,38,39,40,41,19,24,33,35,37,41,22,23,23,24,27,31,32,35,36,37,38,38,42,29,30,31,36,40,42,23,24,24,25,25,31,31,32,32,33,35,24,27,27,30,31,31,32,34,35,42,23,27,27,31,32,32,33,38
21,2,3,6,11,13,20,1,2,2,3,6,1,1,2,3,4,5,6,9,1,0,1,2,2,3,8,14,1,8,8,2,3,8,11,16,2,2,3,5,11,12,2,3,3,4,9,11,15,3,4,5,9,10,4,3,4,5,5,9,10,10,12,13,14,25,4,4,10,16,6,9,10,10,15,7,10,12,16,16,17,18,19,20,8,8,17,18,18,19,20,20,12,12,13,15,19,13,13,14,16,19,21,10,13,16,10,13,15,16,19,19,10,11,14,19,10,25,9,11,18,20,23,26,15,18,19,19,20,27,13,15,19,24,25,16,18,20,21,23,24,20,34,21,25,30,19,24,24,25,16,26,27,16,20,24,25,25,26,28,17,19,20,21,24,26,27,32,16,17,20,21,24,26,31,33,35,18,18,21,21,25,26,32,32,34,18,18,19,19,20,21,23,32,33,34,34,35,36,36,37,18,18,19,19,20,21,24,27,34,34,35,36,37,18,19,19,20,20,22,36,36,37,38,18,19,19,20,27,28,29,35,36,36,37,38,19,20,21,26,31,35,37,38,39,41,19,24,32,34,37,40,21,22,23,24,26,30,32,35,35,37,37,38,42,29,29,31,36,39,42,23,23,24,24,25,30,31,31,32,32,34,24,26,27,30,30,31,31,34,35,42,23,26,27,31,31,32,32,37
