X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
11,2,2,11,7,9,10,13,15,16,1,0,6,9,10,13,14,18,3,6,9,9,11,6,7,9,12,13,16,6,7,12,12,13,20,3,11,12,15,17,19,4,6,13,14,15,18,5,8,11,14,15,16,17,17,18,5,10,15,16,17,9,12,12,13,14,15,17,17,18,9,13,14,14,16,17,17,18,20,14,14,16,17,19,14,14,16,16,17,21,13,15,15,16,16,17,18,18,19,21,11,15,17,17,18,21,13,14,14,16,17,18,18,19,19,8,8,8,15,16,17,18,18,9,9,9,17,17,18,19,20,21,18,18,19,19,20,10,10,18,19,19,20,20,21,21,22,23,10,10,10,13,16,17,20,20,20,24,11,12,12,12,17,20,20,21,22,22,12,15,19,20,20,21,22,22,12,12,12,13,15,15,16,16,18,19,19,20,21,22,13,16,21,22,13,13,14,17,17,18,18,21,22,22,23,14,14,16,16,17,17,20,22,24,14,15,15,15,15,16,16,16,17,18,18,18,21,21,22,23,15,15,15,15,16,16,23,23,26,16,16,16,16,17,17,24,25,18,18,18,19,20,23,25,27,18,19,19,20,21,22,24,25,25,26,28,19,23,24,25,25,25,26,20,23,24,25,25,26,21,21,25,25,26,21,23,21,23,23,24,21,21,22,23,23,22,23,24,24,25
12,5,4,5,1,3,4,7,9,10,7,6,0,3,4,7,8,12,3,1,3,3,5,1,1,3,6,7,10,2,2,6,6,7,14,4,5,6,9,11,13,4,3,7,8,9,12,4,4,6,8,9,10,11,11,12,4,5,9,10,12,5,7,7,7,8,10,11,11,12,5,7,8,9,11,11,12,12,14,9,9,11,11,14,9,9,10,11,12,15,9,10,10,11,11,12,12,13,13,15,8,10,12,12,13,15,9,9,10,11,12,13,13,13,14,10,10,9,11,11,12,13,13,10,10,10,12,12,13,14,15,15,13,14,14,14,15,12,10,13,14,14,15,15,16,16,16,18,12,12,12,11,12,13,15,15,16,19,13,11,11,11,13,15,16,16,17,17,12,12,15,15,16,16,17,17,13,13,13,12,12,13,13,13,14,15,15,15,17,17,14,13,16,17,14,14,13,14,14,14,15,17,17,18,19,15,14,14,14,14,14,16,18,19,15,15,15,14,14,14,14,14,14,15,15,15,17,17,18,18,16,16,15,15,15,15,18,19,21,16,16,15,15,16,16,20,21,17,17,17,17,17,19,20,23,17,17,17,17,18,18,20,21,21,22,23,18,20,20,21,21,21,22,18,20,21,21,22,22,19,19,21,22,23,20,20,21,21,21,21,21,21,21,21,21,22,21,22,22,22
13,7,7,2,2,1,2,4,6,7,9,9,3,0,1,4,5,9,6,3,1,1,2,3,2,1,3,5,7,3,3,3,4,4,11,7,3,4,6,9,11,7,5,5,6,7,9,6,3,4,5,6,7,8,9,9,6,4,7,8,9,5,5,5,5,6,7,8,9,10,5,6,6,7,8,9,9,10,12,7,7,9,9,11,7,7,8,9,9,13,7,8,8,9,9,10,10,11,11,13,7,8,10,10,11,13,8,8,8,9,10,11,11,11,12,12,11,11,9,10,11,11,11,12,12,11,10,11,11,12,13,13,11,12,12,12,13,14,12,12,12,13,13,13,14,14,14,16,14,14,13,10,11,11,13,13,14,17,14,12,12,12,12,13,14,14,15,15,13,12,13,14,14,15,15,15,15,14,14,13,12,12,12,12,13,13,14,14,15,15,15,13,15,15,15,15,14,13,13,13,14,15,16,16,17,16,15,14,14,14,14,15,16,17,16,16,15,15,15,15,14,14,14,14,14,15,16,16,17,17,17,17,16,15,15,15,17,18,19,17,16,16,16,16,16,18,19,17,17,17,17,17,18,19,21,17,17,17,17,17,18,19,19,20,20,22,18,19,19,19,20,20,20,18,19,20,20,20,20,19,19,20,20,21,20,20,21,20,21,21,22,21,21,21,21,22,22,22,22,22
14,8,8,2,3,1,1,3,5,6,10,10,4,1,0,3,4,8,7,4,1,1,1,5,3,2,2,3,6,4,4,2,3,3,10,8,2,3,5,7,10,8,6,4,5,6,8,7,4,3,5,5,6,7,8,8,7,4,6,7,8,5,5,5,5,5,7,7,8,9,6,5,6,6,7,8,8,9,11,6,6,8,8,10,6,7,7,8,9,12,7,7,8,8,8,9,9,10,10,12,7,8,9,9,10,12,8,8,8,9,9,10,10,11,11,13,12,12,9,9,10,10,11,13,12,12,10,10,10,11,12,12,11,11,11,12,12,14,12,11,12,12,12,13,13,13,14,15,15,14,14,11,11,11,12,13,13,16,15,13,12,12,11,13,13,13,14,14,13,12,13,13,13,14,14,15,15,15,14,14,12,12,12,12,12,13,13,13,14,15,16,13,14,15,16,15,14,13,13,13,13,15,15,16,16,17,15,14,14,14,14,15,16,17,17,16,16,15,15,15,15,15,14,14,14,14,15,16,16,16,18,17,17,16,15,15,16,17,18,17,17,16,16,16,16,18,19,17,17,17,16,17,18,18,20,17,17,17,17,17,17,18,19,19,20,21,18,18,19,19,19,19,20,18,19,19,20,20,20,19,19,20,20,21,20,20,21,20,20,20,23,22,21,21,21,22,22,21,22,22
15,11,11,2,6,3,2,1,2,3,13,13,7,4,3,0,1,5,9,7,4,3,2,7,6,4,1,1,3,7,6,2,2,2,7,11,3,2,3,5,7,10,8,3,3,4,6,10,6,4,3,4,4,5,6,6,10,5,4,5,6,7,5,5,4,4,5,5,6,7,7,5,5,5,6,6,6,7,8,5,6,6,6,8,6,6,6,6,7,9,7,7,7,7,7,7,8,8,8,10,8,7,8,8,8,10,8,8,8,8,8,8,9,9,9,15,14,14,8,8,9,9,9,15,15,14,9,9,9,10,10,11,10,10,10,10,11,16,14,10,10,11,11,11,11,12,12,13,17,16,16,11,10,10,11,11,12,14,17,14,14,13,11,12,12,12,13,13,15,12,12,12,12,13,13,13,17,16,16,15,13,13,12,12,12,12,12,12,13,13,18,13,13,14,18,16,16,13,13,13,13,14,14,14,15,19,16,14,14,14,14,14,15,15,18,17,17,17,16,16,16,15,15,14,14,14,14,15,15,15,20,19,18,17,16,16,15,16,17,18,18,17,17,17,17,17,17,18,17,17,17,17,17,17,19,18,17,17,17,17,17,17,18,18,18,19,18,18,18,18,18,18,19,19,18,18,19,19,19,19,19,19,19,20,21,20,22,20,20,20,24,22,22,21,21,23,22,22,21,21
16,12,12,3,7,4,3,1,1,2,14,14,8,5,4,1,0,4,10,8,5,4,3,8,7,5,2,1,2,8,7,3,2,2,6,12,4,3,2,4,6,11,9,3,3,3,5,11,7,5,3,3,4,4,5,5,11,6,4,4,5,7,5,5,5,4,5,5,5,6,8,5,5,5,5,5,6,6,7,6,6,6,6,7,6,6,6,6,6,9,7,7,7,7,7,7,7,7,8,9,9,7,7,7,8,9,8,8,8,8,8,8,8,8,9,16,15,15,8,8,8,9,9,16,15,15,9,9,9,9,10,10,9,10,10,10,10,17,15,10,10,10,10,11,11,11,11,12,18,17,17,12,11,10,11,11,11,13,18,15,14,14,11,11,11,12,12,12,15,12,12,12,12,12,12,13,18,17,17,16,13,13,13,12,12,12,12,12,13,13,19,13,13,13,18,17,16,14,13,13,13,13,14,14,14,19,17,15,15,14,14,14,14,15,19,18,18,17,17,16,16,16,15,15,15,14,14,14,15,15,20,20,19,18,17,16,15,15,16,19,18,18,18,17,17,17,17,18,18,18,17,17,17,17,18,18,18,18,17,17,17,17,17,18,18,19,19,18,18,18,18,18,18,19,18,18,18,19,19,19,19,19,19,20,21,20,23,21,20,20,24,23,22,21,21,24,22,22,22,22
17,16,15,7,10,8,7,5,3,2,18,18,12,9,8,5,4,0,14,12,9,8,7,12,11,9,6,5,2,12,11,6,6,5,3,16,7,6,4,2,3,15,13,6,5,4,3,15,10,8,6,5,4,3,3,3,14,9,5,4,4,11,8,7,7,6,5,5,5,4,12,8,7,7,5,5,5,5,5,7,7,6,6,6,8,8,7,7,6,6,9,8,8,7,7,7,7,7,7,7,11,9,7,7,7,7,11,10,9,9,8,8,8,8,8,19,18,18,10,9,9,8,8,19,19,18,9,9,9,9,9,9,10,9,9,9,9,21,18,10,10,10,10,10,10,10,10,10,21,20,20,14,12,11,11,10,10,11,21,18,17,17,12,11,11,11,11,11,18,14,12,12,12,12,12,12,21,20,20,18,15,15,14,14,13,13,12,12,12,12,22,15,13,13,21,20,19,15,15,15,14,13,13,13,13,22,19,17,16,16,15,14,14,14,22,21,20,19,19,18,18,18,17,16,16,16,15,14,14,14,23,22,21,20,19,18,15,15,15,21,21,20,20,19,19,16,16,20,20,19,18,18,17,17,17,20,19,19,19,18,18,17,17,17,17,18,20,18,18,18,18,18,18,21,18,18,18,18,18,20,20,19,19,19,23,21,25,21,21,21,27,25,24,23,22,25,24,23,22,22
18,2,2,8,4,6,7,9,12,13,4,3,3,6,7,9,10,14,0,3,6,6,8,2,3,6,9,10,13,3,3,8,9,9,17,2,7,8,12,14,16,2,3,10,11,12,14,3,5,8,10,11,12,13,14,15,3,7,11,13,14,6,9,9,10,11,12,13,14,15,6,9,10,11,13,13,14,14,17,11,11,13,14,16,10,11,12,13,14,17,10,12,12,13,13,14,15,15,16,18,9,11,14,14,15,18,10,11,11,13,14,15,15,15,16,8,8,8,12,13,14,15,15,9,9,8,14,14,15,16,17,17,15,15,16,16,17,10,9,15,16,16,17,17,18,18,18,20,11,10,10,11,13,14,16,17,17,21,11,10,11,11,14,17,17,18,19,19,11,13,16,17,17,18,18,19,12,12,12,12,13,13,14,14,15,16,16,17,18,19,13,14,18,19,13,13,13,15,15,15,16,18,19,20,20,14,13,14,14,15,15,18,19,21,14,14,14,14,14,14,14,14,15,15,16,16,18,19,19,20,15,14,14,14,15,15,20,21,23,15,15,15,15,16,16,21,23,16,16,17,17,18,20,22,24,17,17,18,18,19,19,21,22,23,23,25,17,21,22,22,22,23,23,18,21,22,22,23,23,19,20,22,23,24,19,21,20,21,21,22,20,20,20,21,21,21,21,22,22,23
19,5,4,5,2,3,5,7,9,10,7,6,1,3,4,7,8,12,3,0,3,3,5,1,1,3,6,7,10,1,1,6,6,7,14,4,5,6,9,11,13,4,2,7,8,9,12,4,3,5,8,9,10,11,11,12,4,5,9,10,11,4,6,7,7,8,10,11,11,12,5,7,8,8,10,11,11,12,14,8,9,11,11,14,8,9,10,10,11,15,8,9,10,10,11,12,12,13,13,15,7,9,11,12,12,15,8,9,9,11,11,12,13,13,14,10,9,9,10,11,12,13,13,10,10,9,12,12,12,14,15,15,13,13,14,14,15,11,10,13,14,14,14,15,15,16,16,18,12,12,11,10,12,12,14,15,15,19,12,11,11,11,12,15,15,16,16,17,11,12,14,15,15,16,16,17,13,12,12,12,12,12,12,13,13,14,15,15,16,17,14,13,16,17,14,13,13,13,14,14,14,16,17,18,18,15,13,13,13,14,14,16,18,19,15,14,14,14,14,14,14,14,14,14,15,15,16,17,18,18,16,15,15,14,14,14,18,19,21,15,15,15,15,15,15,20,21,16,16,16,16,17,19,20,22,17,17,17,17,18,18,20,20,21,21,23,17,19,20,20,21,21,22,18,20,20,21,21,21,19,19,21,21,22,19,20,20,20,21,21,21,20,20,21,21,21,21,21,22,22
20,7,7,3,2,1,2,4,6,7,9,9,3,1,1,4,5,9,6,3,0,1,2,3,2,1,3,4,7,3,2,3,3,4,11,7,2,3,6,8,11,6,4,4,5,6,9,6,3,3,5,6,7,8,9,9,6,3,6,7,9,4,4,5,5,6,7,8,9,10,5,5,6,6,8,8,9,9,11,6,7,8,9,11,6,7,8,8,9,12,7,7,8,8,9,9,10,10,11,13,7,8,9,10,10,13,7,8,8,9,9,10,11,11,11,12,11,11,9,9,10,11,11,12,11,11,10,10,11,12,12,13,11,11,12,12,12,13,11,11,12,12,12,13,13,14,14,15,14,13,13,10,10,11,13,13,13,16,14,12,11,11,11,13,13,14,14,15,12,11,13,13,13,14,14,15,14,14,13,13,12,12,12,12,12,13,13,13,15,15,15,12,14,15,15,14,13,13,13,13,13,15,15,16,16,16,14,13,13,13,13,15,16,17,16,15,15,14,14,14,14,14,14,14,14,14,15,15,16,16,17,16,16,15,15,14,17,17,19,16,16,15,15,16,15,18,19,16,16,16,16,16,17,18,20,17,16,17,17,17,17,18,19,19,20,21,17,18,19,19,19,19,20,18,19,19,19,20,20,18,18,20,20,21,19,19,21,20,20,20,22,21,21,20,20,21,21,21,21,21
21,8,7,2,2,1,2,3,6,7,10,9,3,1,1,3,4,8,6,3,1,0,2,4,3,1,3,4,7,3,3,2,3,3,11,7,2,3,6,8,10,7,5,4,5,6,9,7,3,3,5,6,7,8,8,9,6,3,6,7,8,4,4,4,5,5,7,8,8,9,5,5,5,6,7,8,8,9,11,6,6,8,8,11,6,6,7,8,9,12,6,7,7,8,8,9,9,10,10,12,7,7,9,9,10,12,7,7,8,8,9,10,10,11,11,12,11,11,8,9,10,10,11,12,12,11,10,10,10,11,12,12,11,11,11,12,12,14,11,11,11,12,12,12,13,13,14,15,14,14,13,10,10,11,12,13,13,16,14,12,12,11,11,13,13,13,14,14,12,11,12,13,13,14,14,14,15,14,14,13,12,12,12,12,12,13,13,13,14,15,15,12,14,15,15,14,14,13,13,13,13,15,15,15,16,16,14,13,13,13,13,14,16,16,16,15,15,15,14,14,14,14,14,14,14,14,15,15,16,16,17,17,16,15,15,15,16,17,18,16,16,16,15,16,16,18,19,16,16,16,16,16,17,18,20,17,17,16,17,17,17,18,18,19,20,21,17,18,18,19,19,19,20,18,18,19,19,19,20,18,18,20,20,21,20,19,21,20,20,20,22,21,21,20,20,22,21,21,21,21
